"dependent.var","numbers","repeat.var","Area","Governorate","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"l_1",0.438095238095238,"strata","Al Musaddar","Deir Al-Balah","Employment Vulnerability","% of HHs with at least one adult (18+) unemployed and seeking work","% of HHs with at least one adult (18+) unemployed and seeking work",44,"40% - 49%","Total Population"
"l_1",0.550387596899225,"strata","Al Qarara","Khan Younis","Employment Vulnerability","% of HHs with at least one adult (18+) unemployed and seeking work","% of HHs with at least one adult (18+) unemployed and seeking work",55,"50% - 59%","Total Population"
"l_1",0.411764705882353,"strata","Wadi as Salqa","Deir Al-Balah","Employment Vulnerability","% of HHs with at least one adult (18+) unemployed and seeking work","% of HHs with at least one adult (18+) unemployed and seeking work",41,"40% - 49%","Total Population"
"l_1",0.440944881889764,"strata","Ash Shati' Camp","North Gaza","Employment Vulnerability","% of HHs with at least one adult (18+) unemployed and seeking work","% of HHs with at least one adult (18+) unemployed and seeking work",44,"40% - 49%","Total Population"
"l_1",0.495798319327731,"strata","Umm an Naser","North Gaza","Employment Vulnerability","% of HHs with at least one adult (18+) unemployed and seeking work","% of HHs with at least one adult (18+) unemployed and seeking work",50,"50% - 59%","Total Population"
"l_2",0.71875,"strata","Al Bureij Camp","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",72,"70% - 79%","Total Population"
"l_2",0.813953488372093,"strata","Beit Lahiya","North Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",81,"80% - 89%","Total Population"
"l_2",0.728682170542636,"strata","Jabalya","North Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",73,"70% - 79%","Total Population"
"l_2",0.618320610687023,"strata","Deir al Balah","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",62,"60% - 69%","Total Population"
"l_2",0.645161290322581,"strata","Deir al Balah Camp","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",65,"60% - 69%","Total Population"
"l_2",0.552238805970149,"strata","Gaza","Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",55,"50% - 59%","Total Population"
"l_2",0.544,"strata","Khan Yunis Camp","Khan Younis","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",54,"50% - 59%","Total Population"
"l_2",0.766917293233083,"strata","Jabalya Camp","North Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",77,"70% - 79%","Total Population"
"l_2",0.660714285714286,"strata","Juhor ad Dik","Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",66,"60% - 69%","Total Population"
"l_2",0.641221374045801,"strata","Khan Yunis","Khan Younis","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",64,"60% - 69%","Total Population"
"l_2",0.534883720930233,"strata","An Nuseirat Camp","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",53,"50% - 59%","Total Population"
"l_2",0.537313432835821,"strata","Rafah","Rafah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",54,"50% - 59%","Total Population"
"l_2",0.5859375,"strata","Rafah Camp","Rafah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",59,"50% - 59%","Total Population"
"l_2",0.645669291338583,"strata","Ash Shati' Camp","North Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",65,"60% - 69%","Total Population"
"l_2",0.92436974789916,"strata","Umm an Naser","North Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",92,"90% - 100%","Total Population"
"l_2",0.689075630252101,"strata","Wadi as Salqa","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",69,"60% - 69%","Total Population"
"l_2",0.647619047619048,"strata","Al Musaddar","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",65,"60% - 69%","Total Population"
"l_2",0.65891472868217,"strata","Al Qarara","Khan Younis","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",66,"60% - 69%","Total Population"
"l_2",0.735537190082645,"strata","An Naser","Rafah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",74,"70% - 79%","Total Population"
"l_2",0.622047244094488,"strata","An Nuseirat","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",62,"60% - 69%","Total Population"
"l_2",0.672,"strata","Khuza'a","Khan Younis","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",67,"60% - 69%","Total Population"
"l_2",0.26890756302521,"strata","Madinat Ezahra","Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",27,"20% - 29%","Total Population"
"l_2",0.661417322834646,"strata","Al Maghazi Camp","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",66,"60% - 69%","Total Population"
"l_2",0.793388429752066,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",79,"70% - 79%","Total Population"
"l_2",0.5859375,"strata","'Abasan al Kabira","Khan Younis","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",59,"50% - 59%","Total Population"
"l_2",0.6640625,"strata","Al Bureij","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",66,"60% - 69%","Total Population"
"l_2",0.732142857142857,"strata","Al Fukhkhari","Khan Younis","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",73,"70% - 79%","Total Population"
"l_2",0.520661157024793,"strata","Al Maghazi","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",52,"50% - 59%","Total Population"
"l_2",0.661290322580645,"strata","Al Mughraqa","Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",66,"60% - 69%","Total Population"
"l_2",0.747899159663866,"strata","Shokat as Sufi","Rafah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",75,"70% - 79%","Total Population"
"l_2",0.682170542635659,"strata","Az Zawayda","Deir Al-Balah","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",68,"60% - 69%","Total Population"
"l_2",0.753846153846154,"strata","Bani Suheila","Khan Younis","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",75,"70% - 79%","Total Population"
"l_2",0.844961240310077,"strata","Beit Hanoun","North Gaza","Employment Vulnerability","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection","% of HHs who earned income from precarious or unstable sources in the 30 days prior to data collection",84,"80% - 89%","Total Population"
"liv_food_vul",0.884297520661157,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_food_vul",0.890625,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Livelihoods and Food","Livelihoods and Food",89,"80% - 89%","Total Population"
"liv_food_vul",0.8828125,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_food_vul",0.919642857142857,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Livelihoods and Food","Livelihoods and Food",92,"90% - 100%","Total Population"
"liv_food_vul",0.818181818181818,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",82,"80% - 89%","Total Population"
"liv_food_vul",0.814516129032258,"strata","Al Mughraqa","Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",81,"80% - 89%","Total Population"
"liv_food_vul",0.904761904761905,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",90,"90% - 100%","Total Population"
"liv_food_vul",0.821705426356589,"strata","Al Qarara","Khan Younis","Vulnerability","Livelihoods and Food","Livelihoods and Food",82,"80% - 89%","Total Population"
"liv_food_vul",0.917355371900826,"strata","An Naser","Rafah","Vulnerability","Livelihoods and Food","Livelihoods and Food",92,"90% - 100%","Total Population"
"liv_food_vul",0.889763779527559,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",89,"80% - 89%","Total Population"
"liv_food_vul",0.882352941176471,"strata","Shokat as Sufi","Rafah","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_food_vul",0.891472868217054,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",89,"80% - 89%","Total Population"
"liv_food_vul",0.884615384615385,"strata","Bani Suheila","Khan Younis","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_food_vul",0.937984496124031,"strata","Beit Hanoun","North Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",94,"90% - 100%","Total Population"
"liv_food_vul",0.883720930232558,"strata","Beit Lahiya","North Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_food_vul",0.921875,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",92,"90% - 100%","Total Population"
"liv_food_vul",0.854961832061069,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",85,"80% - 89%","Total Population"
"liv_food_vul",0.879032258064516,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_food_vul",0.723880597014925,"strata","Gaza","Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",72,"70% - 79%","Total Population"
"liv_food_vul",0.875968992248062,"strata","Jabalya","North Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_food_vul",0.917293233082707,"strata","Jabalya Camp","North Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",92,"90% - 100%","Total Population"
"liv_food_vul",0.839285714285714,"strata","Juhor ad Dik","Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",84,"80% - 89%","Total Population"
"liv_food_vul",0.83206106870229,"strata","Khan Yunis","Khan Younis","Vulnerability","Livelihoods and Food","Livelihoods and Food",83,"80% - 89%","Total Population"
"liv_food_vul",0.792,"strata","Khan Yunis Camp","Khan Younis","Vulnerability","Livelihoods and Food","Livelihoods and Food",79,"70% - 79%","Total Population"
"liv_food_vul",0.872,"strata","Khuza'a","Khan Younis","Vulnerability","Livelihoods and Food","Livelihoods and Food",87,"80% - 89%","Total Population"
"liv_food_vul",0.478991596638655,"strata","Madinat Ezahra","Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",48,"40% - 49%","Total Population"
"liv_food_vul",0.866141732283465,"strata","Al Maghazi Camp","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",87,"80% - 89%","Total Population"
"liv_food_vul",0.852713178294574,"strata","An Nuseirat Camp","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",85,"80% - 89%","Total Population"
"liv_food_vul",0.791044776119403,"strata","Rafah","Rafah","Vulnerability","Livelihoods and Food","Livelihoods and Food",79,"70% - 79%","Total Population"
"liv_food_vul",0.8828125,"strata","Rafah Camp","Rafah","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_food_vul",0.866141732283465,"strata","Ash Shati' Camp","North Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",87,"80% - 89%","Total Population"
"liv_food_vul",0.949579831932773,"strata","Umm an Naser","North Gaza","Vulnerability","Livelihoods and Food","Livelihoods and Food",95,"90% - 100%","Total Population"
"liv_food_vul",0.882352941176471,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","Livelihoods and Food","Livelihoods and Food",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.917355371900826,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Livelihoods and Health","Livelihoods and Health",92,"90% - 100%","Total Population"
"liv_hlth_vul",0.90625,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Livelihoods and Health","Livelihoods and Health",91,"90% - 100%","Total Population"
"liv_hlth_vul",0.890625,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",89,"80% - 89%","Total Population"
"liv_hlth_vul",0.883928571428572,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Livelihoods and Health","Livelihoods and Health",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.87603305785124,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.887096774193548,"strata","Al Mughraqa","Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",89,"80% - 89%","Total Population"
"liv_hlth_vul",0.857142857142857,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",86,"80% - 89%","Total Population"
"liv_hlth_vul",0.89922480620155,"strata","Al Qarara","Khan Younis","Vulnerability","Livelihoods and Health","Livelihoods and Health",90,"90% - 100%","Total Population"
"liv_hlth_vul",0.884297520661157,"strata","An Naser","Rafah","Vulnerability","Livelihoods and Health","Livelihoods and Health",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.897637795275591,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",90,"90% - 100%","Total Population"
"liv_hlth_vul",0.882352941176471,"strata","Shokat as Sufi","Rafah","Vulnerability","Livelihoods and Health","Livelihoods and Health",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.883720930232558,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.853846153846154,"strata","Bani Suheila","Khan Younis","Vulnerability","Livelihoods and Health","Livelihoods and Health",85,"80% - 89%","Total Population"
"liv_hlth_vul",0.922480620155039,"strata","Beit Hanoun","North Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",92,"90% - 100%","Total Population"
"liv_hlth_vul",0.930232558139535,"strata","Beit Lahiya","North Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",93,"90% - 100%","Total Population"
"liv_hlth_vul",0.9296875,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",93,"90% - 100%","Total Population"
"liv_hlth_vul",0.877862595419847,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.92741935483871,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",93,"90% - 100%","Total Population"
"liv_hlth_vul",0.843283582089552,"strata","Gaza","Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",84,"80% - 89%","Total Population"
"liv_hlth_vul",0.868217054263566,"strata","Jabalya","North Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",87,"80% - 89%","Total Population"
"liv_hlth_vul",0.947368421052632,"strata","Jabalya Camp","North Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",95,"90% - 100%","Total Population"
"liv_hlth_vul",0.830357142857143,"strata","Juhor ad Dik","Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",83,"80% - 89%","Total Population"
"liv_hlth_vul",0.82442748091603,"strata","Khan Yunis","Khan Younis","Vulnerability","Livelihoods and Health","Livelihoods and Health",82,"80% - 89%","Total Population"
"liv_hlth_vul",0.856,"strata","Khan Yunis Camp","Khan Younis","Vulnerability","Livelihoods and Health","Livelihoods and Health",86,"80% - 89%","Total Population"
"liv_hlth_vul",0.88,"strata","Khuza'a","Khan Younis","Vulnerability","Livelihoods and Health","Livelihoods and Health",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.647058823529412,"strata","Madinat Ezahra","Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",65,"60% - 69%","Total Population"
"liv_hlth_vul",0.866141732283465,"strata","Al Maghazi Camp","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",87,"80% - 89%","Total Population"
"liv_hlth_vul",0.883720930232558,"strata","An Nuseirat Camp","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",88,"80% - 89%","Total Population"
"liv_hlth_vul",0.82089552238806,"strata","Rafah","Rafah","Vulnerability","Livelihoods and Health","Livelihoods and Health",82,"80% - 89%","Total Population"
"liv_hlth_vul",0.8203125,"strata","Rafah Camp","Rafah","Vulnerability","Livelihoods and Health","Livelihoods and Health",82,"80% - 89%","Total Population"
"liv_hlth_vul",0.905511811023622,"strata","Ash Shati' Camp","North Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",91,"90% - 100%","Total Population"
"liv_hlth_vul",0.957983193277311,"strata","Umm an Naser","North Gaza","Vulnerability","Livelihoods and Health","Livelihoods and Health",96,"90% - 100%","Total Population"
"liv_hlth_vul",0.873949579831933,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","Livelihoods and Health","Livelihoods and Health",87,"80% - 89%","Total Population"
"liv_pov_vul",0.884297520661157,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",88,"80% - 89%","Total Population"
"liv_pov_vul",0.9609375,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",96,"90% - 100%","Total Population"
"liv_pov_vul",0.890625,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",89,"80% - 89%","Total Population"
"liv_pov_vul",0.892857142857143,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",89,"80% - 89%","Total Population"
"liv_pov_vul",0.884297520661157,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",88,"80% - 89%","Total Population"
"liv_pov_vul",0.846774193548387,"strata","Al Mughraqa","Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",85,"80% - 89%","Total Population"
"liv_pov_vul",0.914285714285714,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",91,"90% - 100%","Total Population"
"liv_pov_vul",0.930232558139535,"strata","Al Qarara","Khan Younis","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",93,"90% - 100%","Total Population"
"liv_pov_vul",0.884297520661157,"strata","An Naser","Rafah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",88,"80% - 89%","Total Population"
"liv_pov_vul",0.881889763779528,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",88,"80% - 89%","Total Population"
"liv_pov_vul",0.865546218487395,"strata","Shokat as Sufi","Rafah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",87,"80% - 89%","Total Population"
"liv_pov_vul",0.86046511627907,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",86,"80% - 89%","Total Population"
"liv_pov_vul",0.869230769230769,"strata","Bani Suheila","Khan Younis","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",87,"80% - 89%","Total Population"
"liv_pov_vul",0.930232558139535,"strata","Beit Hanoun","North Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",93,"90% - 100%","Total Population"
"liv_pov_vul",0.922480620155039,"strata","Beit Lahiya","North Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",92,"90% - 100%","Total Population"
"liv_pov_vul",0.9140625,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",91,"90% - 100%","Total Population"
"liv_pov_vul",0.908396946564886,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",91,"90% - 100%","Total Population"
"liv_pov_vul",0.895161290322581,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",90,"90% - 100%","Total Population"
"liv_pov_vul",0.768656716417911,"strata","Gaza","Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",77,"70% - 79%","Total Population"
"liv_pov_vul",0.89922480620155,"strata","Jabalya","North Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",90,"90% - 100%","Total Population"
"liv_pov_vul",0.909774436090226,"strata","Jabalya Camp","North Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",91,"90% - 100%","Total Population"
"liv_pov_vul",0.883928571428571,"strata","Juhor ad Dik","Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",88,"80% - 89%","Total Population"
"liv_pov_vul",0.83969465648855,"strata","Khan Yunis","Khan Younis","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",84,"80% - 89%","Total Population"
"liv_pov_vul",0.84,"strata","Khan Yunis Camp","Khan Younis","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",84,"80% - 89%","Total Population"
"liv_pov_vul",0.896,"strata","Khuza'a","Khan Younis","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",90,"90% - 100%","Total Population"
"liv_pov_vul",0.689075630252101,"strata","Madinat Ezahra","Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",69,"60% - 69%","Total Population"
"liv_pov_vul",0.913385826771653,"strata","Al Maghazi Camp","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",91,"90% - 100%","Total Population"
"liv_pov_vul",0.86046511627907,"strata","An Nuseirat Camp","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",86,"80% - 89%","Total Population"
"liv_pov_vul",0.776119402985075,"strata","Rafah","Rafah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",78,"70% - 79%","Total Population"
"liv_pov_vul",0.8671875,"strata","Rafah Camp","Rafah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",87,"80% - 89%","Total Population"
"liv_pov_vul",0.905511811023622,"strata","Ash Shati' Camp","North Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",91,"90% - 100%","Total Population"
"liv_pov_vul",0.974789915966387,"strata","Umm an Naser","North Gaza","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",97,"90% - 100%","Total Population"
"liv_pov_vul",0.840336134453782,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","Livelihoods and Monetary","Livelihoods and Monetary",84,"80% - 89%","Total Population"
"liv_prot_vul",0.892561983471074,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Livelihods and Protection","Livelihods and Protection",89,"80% - 89%","Total Population"
"liv_prot_vul",0.890625,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Livelihods and Protection","Livelihods and Protection",89,"80% - 89%","Total Population"
"liv_prot_vul",0.921875,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",92,"90% - 100%","Total Population"
"liv_prot_vul",0.919642857142857,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Livelihods and Protection","Livelihods and Protection",92,"90% - 100%","Total Population"
"liv_prot_vul",0.892561983471074,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",89,"80% - 89%","Total Population"
"liv_prot_vul",0.846774193548387,"strata","Al Mughraqa","Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",85,"80% - 89%","Total Population"
"liv_prot_vul",0.885714285714286,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",89,"80% - 89%","Total Population"
"liv_prot_vul",0.852713178294574,"strata","Al Qarara","Khan Younis","Vulnerability","Livelihods and Protection","Livelihods and Protection",85,"80% - 89%","Total Population"
"liv_prot_vul",0.884297520661157,"strata","An Naser","Rafah","Vulnerability","Livelihods and Protection","Livelihods and Protection",88,"80% - 89%","Total Population"
"liv_prot_vul",0.897637795275591,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",90,"90% - 100%","Total Population"
"liv_prot_vul",0.873949579831933,"strata","Shokat as Sufi","Rafah","Vulnerability","Livelihods and Protection","Livelihods and Protection",87,"80% - 89%","Total Population"
"liv_prot_vul",0.852713178294574,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",85,"80% - 89%","Total Population"
"liv_prot_vul",0.861538461538462,"strata","Bani Suheila","Khan Younis","Vulnerability","Livelihods and Protection","Livelihods and Protection",86,"80% - 89%","Total Population"
"liv_prot_vul",0.937984496124031,"strata","Beit Hanoun","North Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",94,"90% - 100%","Total Population"
"liv_prot_vul",0.922480620155039,"strata","Beit Lahiya","North Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",92,"90% - 100%","Total Population"
