"dependent.var","independent.var.value","numbers","repeat.var","Area","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"p_3","In Camp Refugee households",0.0777777777777778,"hno_strata","Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",8,"0% - 9%","Total Population"
"p_3","Out-of Camp Refugee households",0.0232131180097811,"hno_strata","Rafah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",2,"0% - 9%","Total Population"
"p_3","Non Refugee households",0.04179858603597,"hno_strata","Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",4,"0% - 9%","Total Population"
"p_3","All households",0.046925568,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","All households",0.049199512,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","All households",0.060209169,"hno_strata","Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3","Households with disability",0.0591629881135186,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3","Households without disability",0.0455914557040309,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","Households with disability",0.00538878222574986,"hno_strata","Rafah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",1,"0% - 9%","Total Population"
"p_3","Households without disability",0.0660000757812567,"hno_strata","North Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",7,"0% - 9%","Total Population"
"p_3","Households with disability",0.0858414809679978,"hno_strata","North Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",9,"0% - 9%","Total Population"
"p_3","Out-of Camp Refugee households",0.074322502603833,"hno_strata","Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",7,"0% - 9%","Total Population"
"p_3","Non Refugee households",0,"hno_strata","Rafah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",0,"0% - 9%","Total Population"
"p_3","In Camp Refugee households",0.058252427184466,"hno_strata","Rafah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3","Non Refugee households",0.0451202997877941,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","All households",0.026179817,"hno_strata","Rafah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",3,"0% - 9%","Total Population"
"p_3","Households without disability",0.0295273923768717,"hno_strata","Rafah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",3,"0% - 9%","Total Population"
"p_3","Male headed households",0.0456238930012516,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","Female headed households",0.0603744520308502,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3","Male headed households",0.0487839075548488,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","Female headed households",0.0525643302423079,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","Male headed households",0.0615840038216925,"hno_strata","Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3","All households",0.069373914,"hno_strata","North Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",7,"0% - 9%","Total Population"
"p_3","Out-of Camp Refugee households",0.06298099343441,"hno_strata","North Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3","Out-of Camp Refugee households",0.0544630124294862,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","In Camp Refugee households",0.0111111111111111,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",1,"0% - 9%","Total Population"
"p_3","Out-of Camp Refugee households",0.0362246017780693,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",4,"0% - 9%","Total Population"
"p_3","Non Refugee households",0.0826435525712914,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",8,"0% - 9%","Total Population"
"p_3","In Camp Refugee households",0.0579184031789174,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3","Households without disability",0.0551227781365831,"hno_strata","Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3","Non Refugee households",0.0916061639781839,"hno_strata","North Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",9,"0% - 9%","Total Population"
"p_3","Female headed households",0.0235950255038715,"hno_strata","Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",2,"0% - 9%","Total Population"
"p_3","Female headed households",0.047898074814925,"hno_strata","Rafah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","Female headed households",0.11874322739468,"hno_strata","North Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",12,"10% - 19%","Total Population"
"p_3","Male headed households",0.0248860762194285,"hno_strata","Rafah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",2,"0% - 9%","Total Population"
"p_3","In Camp Refugee households",0.0485436893203883,"hno_strata","North Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3","Households with disability",0.0271176798780916,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",3,"0% - 9%","Total Population"
"p_3","Households with disability",0.115001759380244,"hno_strata","Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",12,"10% - 19%","Total Population"
"p_3","Male headed households",0.0657846683589438,"hno_strata","North Gaza","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",7,"0% - 9%","Total Population"
"p_3","Households without disability",0.0518700203153252,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_4","In Camp Refugee households",0.130790471398547,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",13,"10% - 19%","Total Population"
"p_4","In Camp Refugee households",0.0573770491803279,"hno_strata","Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",6,"0% - 9%","Total Population"
"p_4","Out-of Camp Refugee households",0.229303403001724,"hno_strata","Rafah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",23,"20% - 29%","Total Population"
"p_4","Non Refugee households",0.0772909149734872,"hno_strata","Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",8,"0% - 9%","Total Population"
"p_4","Out-of Camp Refugee households",0.100894436685354,"hno_strata","Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",10,"10% - 19%","Total Population"
"p_4","Male headed households",0.0647113522315137,"hno_strata","North Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",6,"0% - 9%","Total Population"
"p_4","Out-of Camp Refugee households",0.112185534121787,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",11,"10% - 19%","Total Population"
"p_4","Non Refugee households",0.112119451262791,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",11,"10% - 19%","Total Population"
"p_4","Male headed households",0.24520881507067,"hno_strata","Rafah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",25,"20% - 29%","Total Population"
"p_4","All households",0.101186738,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",10,"10% - 19%","Total Population"
"p_4","Female headed households",0.0443043777004749,"hno_strata","North Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",4,"0% - 9%","Total Population"
"p_4","Female headed households",0.0263638731081508,"hno_strata","Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",3,"0% - 9%","Total Population"
"p_4","Non Refugee households",0.312290889352442,"hno_strata","Rafah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",31,"30% - 39%","Total Population"
"p_4","Female headed households",0.0722141931550893,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",7,"0% - 9%","Total Population"
"p_4","Male headed households",0.0935571360308182,"hno_strata","Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",9,"0% - 9%","Total Population"
"p_4","All households",0.117913433,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",12,"10% - 19%","Total Population"
"p_4","Female headed households",0.235764858041405,"hno_strata","Rafah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",24,"20% - 29%","Total Population"
"p_4","Households with disability",0.0708629601448984,"hno_strata","North Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",7,"0% - 9%","Total Population"
"p_4","Households without disability",0.0975633391748061,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",10,"10% - 19%","Total Population"
"p_4","Out-of Camp Refugee households",0.10186979909575,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",10,"10% - 19%","Total Population"
"p_4","Female headed households",0.109711979530673,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",11,"10% - 19%","Total Population"
"p_4","Male headed households",0.126410391941832,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",13,"10% - 19%","Total Population"
"p_4","Non Refugee households",0.121142979094996,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",12,"10% - 19%","Total Population"
"p_4","Households with disability",0.0544165816765088,"hno_strata","Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",5,"0% - 9%","Total Population"
"p_4","In Camp Refugee households",0.032258064516129,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",3,"0% - 9%","Total Population"
"p_4","Households without disability",0.0608199741002368,"hno_strata","North Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",6,"0% - 9%","Total Population"
"p_4","Male headed households",0.10003661506718,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",10,"10% - 19%","Total Population"
"p_4","Households with disability",0.083071748441706,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",8,"0% - 9%","Total Population"
"p_4","Households with disability",0.127938421702387,"hno_strata","Khan Younis","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",13,"10% - 19%","Total Population"
"p_4","In Camp Refugee households",0.265625,"hno_strata","Rafah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",27,"20% - 29%","Total Population"
"p_4","In Camp Refugee households",0.037593984962406,"hno_strata","North Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",4,"0% - 9%","Total Population"
"p_4","All households",0.244219657,"hno_strata","Rafah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",24,"20% - 29%","Total Population"
"p_4","Households with disability",0.312798625675151,"hno_strata","Rafah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",31,"30% - 39%","Total Population"
"p_4","Households without disability",0.229538342387951,"hno_strata","Rafah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",23,"20% - 29%","Total Population"
"p_4","Households without disability",0.123290839857985,"hno_strata","Deir Al-Balah","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",12,"10% - 19%","Total Population"
"p_4","Non Refugee households",0.0559809940182355,"hno_strata","North Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",6,"0% - 9%","Total Population"
"p_4","Households without disability",0.0930154996483434,"hno_strata","Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",9,"0% - 9%","Total Population"
"p_4","All households",0.087824112,"hno_strata","Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",9,"0% - 9%","Total Population"
"p_4","All households",0.062772744,"hno_strata","North Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",6,"0% - 9%","Total Population"
"p_4","Out-of Camp Refugee households",0.0717092249544033,"hno_strata","North Gaza","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",7,"0% - 9%","Total Population"
"pov_vul","Out-of Camp Refugee households",0.561324011015053,"hno_strata","Khan Younis","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",56,"50% - 59%","Total Population"
"pov_vul","Households without disability",0.558975159058685,"hno_strata","Khan Younis","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",56,"50% - 59%","Total Population"
"pov_vul","Out-of Camp Refugee households",0.434452807147092,"hno_strata","Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",43,"40% - 49%","Total Population"
"pov_vul","In Camp Refugee households",0.549180327868853,"hno_strata","Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",55,"50% - 59%","Total Population"
"pov_vul","Out-of Camp Refugee households",0.589003944459452,"hno_strata","Rafah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",59,"50% - 59%","Total Population"
"pov_vul","Non Refugee households",0.562585198181098,"hno_strata","Khan Younis","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",56,"50% - 59%","Total Population"
"pov_vul","All households",0.603499066,"hno_strata","North Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",60,"60% - 69%","Total Population"
"pov_vul","In Camp Refugee households",0.57258064516129,"hno_strata","Khan Younis","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",57,"50% - 59%","Total Population"
"pov_vul","Out-of Camp Refugee households",0.526812406354684,"hno_strata","Deir Al-Balah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",53,"50% - 59%","Total Population"
"pov_vul","Non Refugee households",0.55743758446203,"hno_strata","Deir Al-Balah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",56,"50% - 59%","Total Population"
"pov_vul","In Camp Refugee households",0.579772236244138,"hno_strata","Deir Al-Balah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",58,"50% - 59%","Total Population"
"pov_vul","Non Refugee households",0.623547821222295,"hno_strata","Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",62,"60% - 69%","Total Population"
"pov_vul","Male headed households",0.605408958318967,"hno_strata","North Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",61,"60% - 69%","Total Population"
"pov_vul","Female headed households",0.585304271136537,"hno_strata","North Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",59,"50% - 59%","Total Population"
"pov_vul","Households with disability",0.553669966733044,"hno_strata","Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",55,"50% - 59%","Total Population"
"pov_vul","Households with disability",0.592901064043701,"hno_strata","Khan Younis","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",59,"50% - 59%","Total Population"
"pov_vul","All households",0.56302213,"hno_strata","Khan Younis","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",56,"50% - 59%","Total Population"
"pov_vul","Households without disability",0.520703248939476,"hno_strata","Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",52,"50% - 59%","Total Population"
"pov_vul","Households with disability",0.64017771712118,"hno_strata","North Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",64,"60% - 69%","Total Population"
"pov_vul","Households with disability",0.607569612695742,"hno_strata","Rafah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",61,"60% - 69%","Total Population"
"pov_vul","Households without disability",0.602568979716575,"hno_strata","Rafah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",60,"60% - 69%","Total Population"
"pov_vul","Households without disability",0.594645785634164,"hno_strata","North Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",59,"50% - 59%","Total Population"
"pov_vul","All households",0.547535178,"hno_strata","Deir Al-Balah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",55,"50% - 59%","Total Population"
"pov_vul","Female headed households",0.816551589212799,"hno_strata","Rafah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",82,"80% - 89%","Total Population"
"pov_vul","Male headed households",0.578519298456292,"hno_strata","Rafah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",58,"50% - 59%","Total Population"
"pov_vul","Non Refugee households",0.690164979587634,"hno_strata","Rafah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",69,"60% - 69%","Total Population"
"pov_vul","Female headed households",0.597583158527166,"hno_strata","Deir Al-Balah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",60,"60% - 69%","Total Population"
"pov_vul","Out-of Camp Refugee households",0.648760826286513,"hno_strata","North Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",65,"60% - 69%","Total Population"
"pov_vul","All households",0.603450743,"hno_strata","Rafah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",60,"60% - 69%","Total Population"
"pov_vul","Male headed households",0.538229648379158,"hno_strata","Deir Al-Balah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",54,"50% - 59%","Total Population"
"pov_vul","Households without disability",0.535305050477442,"hno_strata","Deir Al-Balah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",54,"50% - 59%","Total Population"
"pov_vul","Male headed households",0.516858911352442,"hno_strata","Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",52,"50% - 59%","Total Population"
"pov_vul","Female headed households",0.613882844587988,"hno_strata","Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",61,"60% - 69%","Total Population"
"pov_vul","Female headed households",0.616906134763726,"hno_strata","Khan Younis","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",62,"60% - 69%","Total Population"
"pov_vul","All households",0.52513713,"hno_strata","Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",53,"50% - 59%","Total Population"
"pov_vul","In Camp Refugee households",0.609375,"hno_strata","Rafah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",61,"60% - 69%","Total Population"
"pov_vul","Male headed households",0.55575275005367,"hno_strata","Khan Younis","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",56,"50% - 59%","Total Population"
"pov_vul","In Camp Refugee households",0.503759398496241,"hno_strata","North Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",50,"50% - 59%","Total Population"
"pov_vul","Non Refugee households",0.555671733622865,"hno_strata","North Gaza","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",56,"50% - 59%","Total Population"
"pov_vul","Households with disability",0.626777505739008,"hno_strata","Deir Al-Balah","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",63,"60% - 69%","Total Population"
"prot_hlth_vul","Out-of Camp Refugee households",0.765146684559483,"hno_strata","Khan Younis","Vulnerability","Protection and Health","Protection and Health",77,"70% - 79%","Total Population"
"prot_hlth_vul","Households without disability",0.7320044337325,"hno_strata","Gaza","Vulnerability","Protection and Health","Protection and Health",73,"70% - 79%","Total Population"
"prot_hlth_vul","Non Refugee households",0.726083640266098,"hno_strata","Khan Younis","Vulnerability","Protection and Health","Protection and Health",73,"70% - 79%","Total Population"
"prot_hlth_vul","All households",0.745754847,"hno_strata","Khan Younis","Vulnerability","Protection and Health","Protection and Health",75,"70% - 79%","Total Population"
"prot_hlth_vul","All households",0.759150947,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Health","Protection and Health",76,"70% - 79%","Total Population"
"prot_hlth_vul","All households",0.767148146,"hno_strata","Gaza","Vulnerability","Protection and Health","Protection and Health",77,"70% - 79%","Total Population"
"prot_hlth_vul","All households",0.735233697,"hno_strata","Rafah","Vulnerability","Protection and Health","Protection and Health",74,"70% - 79%","Total Population"
"prot_hlth_vul","Households without disability",0.725400547555078,"hno_strata","Khan Younis","Vulnerability","Protection and Health","Protection and Health",73,"70% - 79%","Total Population"
"prot_hlth_vul","Households with disability",0.896031378086858,"hno_strata","Khan Younis","Vulnerability","Protection and Health","Protection and Health",90,"90% - 100%","Total Population"
"prot_hlth_vul","Households without disability",0.73724237589273,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Health","Protection and Health",74,"70% - 79%","Total Population"
"prot_hlth_vul","Households with disability",0.901102543790513,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Health","Protection and Health",90,"90% - 100%","Total Population"
"prot_hlth_vul","Male headed households",0.736549726101276,"hno_strata","Khan Younis","Vulnerability","Protection and Health","Protection and Health",74,"70% - 79%","Total Population"
"prot_hlth_vul","Female headed households",0.813987457768761,"hno_strata","Khan Younis","Vulnerability","Protection and Health","Protection and Health",81,"80% - 89%","Total Population"
"prot_hlth_vul","Male headed households",0.753910495163203,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Health","Protection and Health",75,"70% - 79%","Total Population"
"prot_hlth_vul","Female headed households",0.787335697848986,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Health","Protection and Health",79,"70% - 79%","Total Population"
"prot_hlth_vul","Male headed households",0.761773342023353,"hno_strata","Gaza","Vulnerability","Protection and Health","Protection and Health",76,"70% - 79%","Total Population"
"prot_hlth_vul","Female headed households",0.82476813168179,"hno_strata","Gaza","Vulnerability","Protection and Health","Protection and Health",82,"80% - 89%","Total Population"
"prot_hlth_vul","Female headed households",0.868872871935321,"hno_strata","Rafah","Vulnerability","Protection and Health","Protection and Health",87,"80% - 89%","Total Population"
"prot_hlth_vul","Male headed households",0.719598762744052,"hno_strata","Rafah","Vulnerability","Protection and Health","Protection and Health",72,"70% - 79%","Total Population"
