"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"ep4_iv","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_iv","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_iv","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_iv","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_iv","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_iv","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_iv",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_iv","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_iv","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_iv","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_iv","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_iv","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_iv","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_iv",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
"ep4_iv","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_iv","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_iv","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_iv","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_iv","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_iv","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_iv",NA,NA,"all",0,NA,0,0,"governorate_gaza","north_gaza"
"ep4_v","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_v","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_v","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_v","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_v",NA,NA,NA,NA,NA,NA,NA,"governorate_gaza","khan_yunis","ep4_v","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_v",NA,NA,"all",0,NA,0,0,"governorate_gaza","khan_yunis"
"ep4_v","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_v","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_v","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_v","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_v","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_v","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_v",NA,NA,"all",0,NA,0,0,"governorate_gaza","deir_balah"
"ep4_v","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_v","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_v","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_v","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_v","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_v","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_v",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_v","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_v","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_v","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_v","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_v","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_v","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_v",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
"ep4_v","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_v","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_v","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_v","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_v","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_v","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_v",NA,NA,"all",0,NA,0,0,"governorate_gaza","north_gaza"
"ep4_vi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vi",NA,NA,NA,NA,NA,NA,NA,"governorate_gaza","khan_yunis","ep4_vi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vi",NA,NA,"all",0,NA,0,0,"governorate_gaza","khan_yunis"
"ep4_vi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vi",NA,NA,"all",0,NA,0,0,"governorate_gaza","deir_balah"
"ep4_vi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_vi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_vi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_vi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_vi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_vi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_vi",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_vi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_vi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_vi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_vi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_vi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_vi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_vi",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
"ep4_vi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vi",NA,NA,"all",0,NA,0,0,"governorate_gaza","north_gaza"
"ep4_vii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vii",NA,NA,NA,NA,NA,NA,NA,"governorate_gaza","khan_yunis","ep4_vii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_vii",NA,NA,"all",0,NA,0,0,"governorate_gaza","khan_yunis"
"ep4_vii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_vii",NA,NA,"all",0,NA,0,0,"governorate_gaza","deir_balah"
"ep4_vii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_vii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_vii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_vii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_vii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_vii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_vii",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_vii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_vii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_vii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_vii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_vii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_vii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_vii",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
"ep4_vii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_vii",NA,NA,"all",0,NA,0,0,"governorate_gaza","north_gaza"
"ep4_viii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_viii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_viii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_viii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_viii",NA,NA,NA,NA,NA,NA,NA,"governorate_gaza","khan_yunis","ep4_viii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_viii",NA,NA,"all",0,NA,0,0,"governorate_gaza","khan_yunis"
"ep4_viii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_viii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_viii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_viii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_viii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_viii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_viii",NA,NA,"all",0,NA,0,0,"governorate_gaza","deir_balah"
"ep4_viii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_viii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_viii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_viii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_viii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_viii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_viii",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_viii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_viii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_viii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_viii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_viii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_viii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_viii",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
"ep4_viii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_viii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_viii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_viii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_viii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_viii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_viii",NA,NA,"all",0,NA,0,0,"governorate_gaza","north_gaza"
"ep4_ix","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_ix","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_ix","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_ix","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_ix",NA,NA,NA,NA,NA,NA,NA,"governorate_gaza","khan_yunis","ep4_ix","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_ix",NA,NA,"all",0,NA,0,0,"governorate_gaza","khan_yunis"
"ep4_ix","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_ix","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_ix","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_ix","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_ix","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_ix","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_ix",NA,NA,"all",0,NA,0,0,"governorate_gaza","deir_balah"
"ep4_ix","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_ix","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_ix","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_ix","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_ix","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_ix","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_ix",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_ix","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_ix","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_ix","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_ix","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_ix","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_ix","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_ix",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
"ep4_ix","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_ix","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_ix","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_ix","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_ix","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_ix","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_ix",NA,NA,"all",0,NA,0,0,"governorate_gaza","north_gaza"
"ep4_x","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_x","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_x","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_x","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_x",NA,NA,NA,NA,NA,NA,NA,"governorate_gaza","khan_yunis","ep4_x","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_x",NA,NA,"all",0,NA,0,0,"governorate_gaza","khan_yunis"
"ep4_x","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_x","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_x","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_x","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_x","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_x","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_x",NA,NA,"all",0,NA,0,0,"governorate_gaza","deir_balah"
"ep4_x","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_x","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_x","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_x","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_x","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_x","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_x",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_x","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_x","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_x","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_x","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_x","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_x","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_x",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
"ep4_x","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_x","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_x","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_x","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_x","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_x","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_x",NA,NA,"all",0,NA,0,0,"governorate_gaza","north_gaza"
"ep4_xi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xi",NA,NA,NA,NA,NA,NA,NA,"governorate_gaza","khan_yunis","ep4_xi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xi",NA,NA,"all",0,NA,0,0,"governorate_gaza","khan_yunis"
"ep4_xi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xi",NA,NA,"all",0,NA,0,0,"governorate_gaza","deir_balah"
"ep4_xi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_xi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_xi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_xi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_xi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_xi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_xi",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_xi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_xi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_xi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_xi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_xi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_xi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_xi",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
"ep4_xi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_xi","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","north_gaza","ep4_xi","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_xi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_xi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_xi","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","ep4_xi",NA,NA,"all",0,NA,0,0,"governorate_gaza","north_gaza"
"ep4_xii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xii",NA,NA,NA,NA,NA,NA,NA,"governorate_gaza","khan_yunis","ep4_xii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","ep4_xii",NA,NA,"all",0,NA,0,0,"governorate_gaza","khan_yunis"
"ep4_xii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","deir_balah","ep4_xii",NA,NA,"all",0,NA,0,0,"governorate_gaza","deir_balah"
"ep4_xii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_xii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","gaza","ep4_xii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_xii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_xii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_xii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","ep4_xii",NA,NA,"all",0,NA,0,0,"governorate_gaza","gaza"
"ep4_xii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_xii","male_headed",NA,"male_headed",0,NA,0,0,"governorate_gaza","rafah","ep4_xii","refugees",NA,"refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_xii","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_xii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_xii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","rafah","ep4_xii",NA,NA,"all",0,NA,0,0,"governorate_gaza","rafah"
